Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2010,2010,1000 persons,2102.000000,X
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2011,2011,1000 persons,2104.000000,X
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2012,2012,1000 persons,2106.000000,X
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2013,2013,1000 persons,2107.000000,X
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2014,2014,1000 persons,2078.000000,X
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2015,2015,1000 persons,2079.000000,X
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2016,2016,1000 persons,2081.000000,X
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2017,2017,1000 persons,2082.000000,X
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2018,2018,1000 persons,2083.000000,X
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2019,2019,1000 persons,2083.460000,X
154,'807,North Macedonia,2501,'S2501,Population,511,Total Population - Both sexes,2020,2020,1000 persons,2083.370000,X
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2010,2010,1000 tonnes,0.000000,I
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2011,2011,1000 tonnes,0.000000,I
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2012,2012,1000 tonnes,0.000000,I
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2013,2013,1000 tonnes,0.000000,I
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2014,2014,1000 tonnes,0.000000,I
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2015,2015,1000 tonnes,0.000000,I
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2016,2016,1000 tonnes,0.000000,I
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2017,2017,1000 tonnes,0.000000,I
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2018,2018,1000 tonnes,0.000000,I
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2019,2019,1000 tonnes,0.000000,I
154,'807,North Macedonia,2501,'S2501,Population,5301,Domestic supply quantity,2020,2020,1000 tonnes,0.000000,I
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2010,2010,kcal/capita/day,2955.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2011,2011,kcal/capita/day,2910.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2012,2012,kcal/capita/day,2931.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,2949.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2014,2014,kcal/capita/day,2955.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2015,2015,kcal/capita/day,3003.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2016,2016,kcal/capita/day,3021.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2017,2017,kcal/capita/day,3009.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2018,2018,kcal/capita/day,3055.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2019,2019,kcal/capita/day,3106.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,664,Food supply (kcal/capita/day),2020,2020,kcal/capita/day,3159.000000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2010,2010,million kcal,2267400.260000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2011,2011,million kcal,2234820.410000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2012,2012,million kcal,2252809.150000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2013,2013,million kcal,2267827.140000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2014,2014,million kcal,2241232.140000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2015,2015,million kcal,2279150.610000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2016,2016,million kcal,2294902.750000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2017,2017,million kcal,2286788.410000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2018,2018,million kcal,2323000.410000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2019,2019,million kcal,2361714.900000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,661,Food supply (kcal),2020,2020,million kcal,2402081.360000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2010,2010,g/capita/day,78.060000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2011,2011,g/capita/day,77.160000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2012,2012,g/capita/day,77.740000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,78.510000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2014,2014,g/capita/day,80.430000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2015,2015,g/capita/day,81.960000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2016,2016,g/capita/day,82.340000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2017,2017,g/capita/day,82.980000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2018,2018,g/capita/day,84.220000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2019,2019,g/capita/day,85.460000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,674,Protein supply quantity (g/capita/day),2020,2020,g/capita/day,86.190000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2010,2010,g,59889.350000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2011,2011,g,59254.460000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2012,2012,g,59755.450000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2013,2013,g,60380.870000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2014,2014,g,61003.820000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2015,2015,g,62195.110000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2016,2016,g,62544.850000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2017,2017,g,63059.780000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2018,2018,g,64032.780000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2019,2019,g,64988.560000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,671,Protein supply quantity (g),2020,2020,g,65542.640000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2010,2010,g/capita/day,104.260000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2011,2011,g/capita/day,101.260000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2012,2012,g/capita/day,103.110000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,102.630000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2014,2014,g/capita/day,100.190000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2015,2015,g/capita/day,101.120000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2016,2016,g/capita/day,102.820000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2017,2017,g/capita/day,103.350000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2018,2018,g/capita/day,105.360000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2019,2019,g/capita/day,109.900000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,684,Fat supply quantity (g/capita/day),2020,2020,g/capita/day,111.650000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2010,2010,g,79987.800000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2011,2011,g,77767.450000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2012,2012,g,79257.590000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2013,2013,g,78928.360000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2014,2014,g,75988.430000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2015,2015,g,76735.930000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2016,2016,g,78096.720000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2017,2017,g,78536.780000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2018,2018,g,80103.780000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2019,2019,g,83577.720000,E
154,'807,North Macedonia,2901,'S2901,Grand Total,681,Fat supply quantity (g),2020,2020,g,84899.160000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2010,2010,kcal/capita/day,2402.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2011,2011,kcal/capita/day,2376.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2012,2012,kcal/capita/day,2375.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,2399.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2014,2014,kcal/capita/day,2433.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2015,2015,kcal/capita/day,2474.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2016,2016,kcal/capita/day,2468.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2017,2017,kcal/capita/day,2434.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2018,2018,kcal/capita/day,2463.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2019,2019,kcal/capita/day,2524.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,664,Food supply (kcal/capita/day),2020,2020,kcal/capita/day,2555.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2010,2010,million kcal,1842622.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2011,2011,million kcal,1825001.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2012,2012,million kcal,1825755.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2013,2013,million kcal,1844877.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2014,2014,million kcal,1845498.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2015,2015,million kcal,1877218.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2016,2016,million kcal,1874614.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2017,2017,million kcal,1850007.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2018,2018,million kcal,1872389.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2019,2019,million kcal,1919558.830000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,661,Food supply (kcal),2020,2020,million kcal,1943106.710000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2010,2010,g/capita/day,45.900000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2011,2011,g/capita/day,45.710000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2012,2012,g/capita/day,45.710000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,46.260000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2014,2014,g/capita/day,47.770000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2015,2015,g/capita/day,48.750000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2016,2016,g/capita/day,48.220000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2017,2017,g/capita/day,47.350000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2018,2018,g/capita/day,47.200000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2019,2019,g/capita/day,49.100000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,674,Protein supply quantity (g/capita/day),2020,2020,g/capita/day,49.470000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2010,2010,g,35218.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2011,2011,g,35105.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2012,2012,g,35137.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2013,2013,g,35575.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2014,2014,g,36233.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2015,2015,g,36993.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2016,2016,g,36626.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2017,2017,g,35986.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2018,2018,g,35884.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2019,2019,g,37336.950000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,671,Protein supply quantity (g),2020,2020,g,37618.150000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2010,2010,g/capita/day,64.270000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2011,2011,g/capita/day,63.330000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2012,2012,g/capita/day,63.160000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,63.450000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2014,2014,g/capita/day,64.340000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2015,2015,g/capita/day,64.730000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2016,2016,g/capita/day,64.750000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2017,2017,g/capita/day,63.890000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2018,2018,g/capita/day,64.860000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2019,2019,g/capita/day,69.620000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,684,Fat supply quantity (g/capita/day),2020,2020,g/capita/day,69.710000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2010,2010,g,49309.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2011,2011,g,48637.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2012,2012,g,48552.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2013,2013,g,48800.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2014,2014,g,48803.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2015,2015,g,49120.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2016,2016,g,49179.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2017,2017,g,48550.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2018,2018,g,49316.000000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2019,2019,g,52943.600000,E
154,'807,North Macedonia,2903,'S2903,Vegetal Products,681,Fat supply quantity (g),2020,2020,g,53006.670000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2010,2010,kcal/capita/day,554.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2011,2011,kcal/capita/day,534.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2012,2012,kcal/capita/day,556.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2013,2013,kcal/capita/day,550.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2014,2014,kcal/capita/day,522.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2015,2015,kcal/capita/day,530.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2016,2016,kcal/capita/day,553.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2017,2017,kcal/capita/day,575.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2018,2018,kcal/capita/day,593.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2019,2019,kcal/capita/day,581.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,664,Food supply (kcal/capita/day),2020,2020,kcal/capita/day,604.000000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2010,2010,million kcal,424778.260000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2011,2011,million kcal,409819.410000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2012,2012,million kcal,427054.150000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2013,2013,million kcal,422950.140000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2014,2014,million kcal,395734.140000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2015,2015,million kcal,401932.610000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2016,2016,million kcal,420288.750000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2017,2017,million kcal,436781.410000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2018,2018,million kcal,450611.410000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2019,2019,million kcal,442156.060000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,661,Food supply (kcal),2020,2020,million kcal,458974.660000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2010,2010,g/capita/day,32.160000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2011,2011,g/capita/day,31.450000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2012,2012,g/capita/day,32.030000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2013,2013,g/capita/day,32.250000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2014,2014,g/capita/day,32.660000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2015,2015,g/capita/day,33.210000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2016,2016,g/capita/day,34.120000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2017,2017,g/capita/day,35.630000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2018,2018,g/capita/day,37.020000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2019,2019,g/capita/day,36.360000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,674,Protein supply quantity (g/capita/day),2020,2020,g/capita/day,36.720000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2010,2010,g,24671.350000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2011,2011,g,24149.470000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2012,2012,g,24618.450000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2013,2013,g,24805.870000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2014,2014,g,24770.820000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2015,2015,g,25202.100000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2016,2016,g,25918.850000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2017,2017,g,27073.780000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2018,2018,g,28148.780000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2019,2019,g,27651.610000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,671,Protein supply quantity (g),2020,2020,g,27924.490000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2010,2010,g/capita/day,39.990000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2011,2011,g/capita/day,37.930000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2012,2012,g/capita/day,39.950000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2013,2013,g/capita/day,39.180000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2014,2014,g/capita/day,35.840000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2015,2015,g/capita/day,36.390000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2016,2016,g/capita/day,38.070000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2017,2017,g/capita/day,39.460000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2018,2018,g/capita/day,40.490000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2019,2019,g/capita/day,40.280000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,684,Fat supply quantity (g/capita/day),2020,2020,g/capita/day,41.940000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2010,2010,g,30678.800000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2011,2011,g,29130.450000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2012,2012,g,30705.590000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2013,2013,g,30128.360000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2014,2014,g,27185.430000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2015,2015,g,27615.930000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2016,2016,g,28917.720000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2017,2017,g,29986.780000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2018,2018,g,30787.780000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2019,2019,g,30634.120000,E
154,'807,North Macedonia,2941,'S2941,Animal Products,681,Fat supply quantity (g),2020,2020,g,31892.490000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2010,2010,1000 tonnes,542.000000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2011,2011,1000 tonnes,555.000000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2012,2012,1000 tonnes,460.000000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2013,2013,1000 tonnes,562.000000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2014,2014,1000 tonnes,629.000000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2015,2015,1000 tonnes,484.000000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2016,2016,1000 tonnes,641.000000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2017,2017,1000 tonnes,448.000000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2018,2018,1000 tonnes,598.000000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2019,2019,1000 tonnes,563.000000,E
154,'807,North Macedonia,2905,'S2905,Cereals - Excluding Beer,5511,Production,2020,2020,1000 tonnes,579.000000,E
