Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,807,North Macedonia,6802,Natural gas (including LNG),7225,Emissions (CH4),2012,2012,kilotonnes,0.000100,F
154,807,North Macedonia,6802,Natural gas (including LNG),7225,Emissions (CH4),2013,2013,kilotonnes,0.000100,F
154,807,North Macedonia,6802,Natural gas (including LNG),7225,Emissions (CH4),2014,2014,kilotonnes,0.000200,F
154,807,North Macedonia,6802,Natural gas (including LNG),7225,Emissions (CH4),2015,2015,kilotonnes,0.000200,F
154,807,North Macedonia,6802,Natural gas (including LNG),7225,Emissions (CH4),2016,2016,kilotonnes,0.000200,F
154,807,North Macedonia,6802,Natural gas (including LNG),7225,Emissions (CH4),2017,2017,kilotonnes,0.000200,F
154,807,North Macedonia,6802,Natural gas (including LNG),7225,Emissions (CH4),2018,2018,kilotonnes,0.000200,F
154,807,North Macedonia,6802,Natural gas (including LNG),7225,Emissions (CH4),2019,2019,kilotonnes,0.000200,F
154,807,North Macedonia,6802,Natural gas (including LNG),7225,Emissions (CH4),2020,2020,kilotonnes,0.000200,Fp
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),1999,1999,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2000,2000,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2001,2001,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2002,2002,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2003,2003,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2004,2004,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2005,2005,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2006,2006,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2007,2007,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2008,2008,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2009,2009,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2010,2010,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2011,2011,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2012,2012,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2013,2013,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2014,2014,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2015,2015,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2016,2016,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2017,2017,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2018,2018,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2019,2019,kilotonnes,0.000000,F
154,807,North Macedonia,6802,Natural gas (including LNG),7230,Emissions (N2O),2020,2020,kilotonnes,0.000000,Fp
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),1999,1999,kilotonnes,0.337100,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2000,2000,kilotonnes,0.637100,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2001,2001,kilotonnes,2.385900,F
154,807,North Macedonia,6802,Natural gas (including LNG),7273,Emissions (CO2),2002,2002,kilotonnes,2.898600,F
