Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,North Macedonia,1388,Muriate Over 45% K2o,5610,Import Quantity,1998,1998,tonnes,3000.000000,*
154,North Macedonia,1388,Muriate Over 45% K2o,5610,Import Quantity,1999,1999,tonnes,7000.000000,*
154,North Macedonia,1388,Muriate Over 45% K2o,5610,Import Quantity,2000,2000,tonnes,7000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5510,Production,1993,1993,tonnes,7600.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5510,Production,1994,1994,tonnes,8106.000000,
154,North Macedonia,1381,Oth Complex Fert (P2o5),5510,Production,1995,1995,tonnes,6331.000000,
154,North Macedonia,1381,Oth Complex Fert (P2o5),5510,Production,1996,1996,tonnes,8000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5510,Production,1997,1997,tonnes,7000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5510,Production,1998,1998,tonnes,7000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5510,Production,1999,1999,tonnes,7500.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5510,Production,2000,2000,tonnes,7000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5610,Import Quantity,1995,1995,tonnes,300.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5610,Import Quantity,1996,1996,tonnes,1000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5610,Import Quantity,1997,1997,tonnes,2400.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5610,Import Quantity,1998,1998,tonnes,2500.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5610,Import Quantity,1999,1999,tonnes,3000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5610,Import Quantity,2000,2000,tonnes,4000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5610,Import Quantity,2001,2001,tonnes,5000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5910,Export Quantity,1995,1995,tonnes,700.000000,
154,North Macedonia,1381,Oth Complex Fert (P2o5),5910,Export Quantity,1996,1996,tonnes,1000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5910,Export Quantity,1997,1997,tonnes,200.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5910,Export Quantity,1998,1998,tonnes,300.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5910,Export Quantity,1999,1999,tonnes,300.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5910,Export Quantity,2000,2000,tonnes,300.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5910,Export Quantity,2001,2001,tonnes,300.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5157,Agricultural Use,1993,1993,tonnes,7600.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5157,Agricultural Use,1994,1994,tonnes,8761.000000,
154,North Macedonia,1381,Oth Complex Fert (P2o5),5157,Agricultural Use,1995,1995,tonnes,6008.000000,
154,North Macedonia,1381,Oth Complex Fert (P2o5),5157,Agricultural Use,1996,1996,tonnes,7000.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5157,Agricultural Use,1997,1997,tonnes,9200.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5157,Agricultural Use,1998,1998,tonnes,9200.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5157,Agricultural Use,1999,1999,tonnes,10200.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5157,Agricultural Use,2000,2000,tonnes,10700.000000,*
154,North Macedonia,1381,Oth Complex Fert (P2o5),5157,Agricultural Use,2001,2001,tonnes,4700.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5510,Production,1994,1994,tonnes,11210.000000,
154,North Macedonia,1370,Other Complex Fert (N),5510,Production,1995,1995,tonnes,7875.000000,
154,North Macedonia,1370,Other Complex Fert (N),5510,Production,1996,1996,tonnes,6000.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5510,Production,1997,1997,tonnes,6500.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5510,Production,1998,1998,tonnes,6500.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5510,Production,1999,1999,tonnes,7000.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5510,Production,2000,2000,tonnes,3000.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5610,Import Quantity,1996,1996,tonnes,600.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5610,Import Quantity,1997,1997,tonnes,2400.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5610,Import Quantity,1998,1998,tonnes,2500.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5610,Import Quantity,1999,1999,tonnes,3000.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5610,Import Quantity,2000,2000,tonnes,4000.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5610,Import Quantity,2001,2001,tonnes,5000.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5910,Export Quantity,1995,1995,tonnes,158.000000,
154,North Macedonia,1370,Other Complex Fert (N),5910,Export Quantity,1996,1996,tonnes,200.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5910,Export Quantity,1997,1997,tonnes,200.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5910,Export Quantity,1998,1998,tonnes,300.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5910,Export Quantity,1999,1999,tonnes,300.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5910,Export Quantity,2000,2000,tonnes,300.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5910,Export Quantity,2001,2001,tonnes,300.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5157,Agricultural Use,1994,1994,tonnes,11200.000000,
154,North Macedonia,1370,Other Complex Fert (N),5157,Agricultural Use,1995,1995,tonnes,7785.000000,
154,North Macedonia,1370,Other Complex Fert (N),5157,Agricultural Use,1996,1996,tonnes,6400.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5157,Agricultural Use,1997,1997,tonnes,8700.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5157,Agricultural Use,1998,1998,tonnes,8700.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5157,Agricultural Use,1999,1999,tonnes,9700.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5157,Agricultural Use,2000,2000,tonnes,6700.000000,*
154,North Macedonia,1370,Other Complex Fert (N),5157,Agricultural Use,2001,2001,tonnes,4700.000000,*
154,North Macedonia,1387,Potassium sulphate (sulphate of potash) (SOP),5610,Import Quantity,1994,1994,tonnes,200.000000,*
154,North Macedonia,1367,Urea,5610,Import Quantity,1994,1994,tonnes,8398.000000,
154,North Macedonia,1367,Urea,5610,Import Quantity,1995,1995,tonnes,4330.000000,
154,North Macedonia,1367,Urea,5610,Import Quantity,1996,1996,tonnes,7000.000000,*
154,North Macedonia,1367,Urea,5610,Import Quantity,1997,1997,tonnes,6000.000000,*
154,North Macedonia,1367,Urea,5610,Import Quantity,1998,1998,tonnes,7200.000000,*
154,North Macedonia,1367,Urea,5610,Import Quantity,1999,1999,tonnes,8100.000000,*
154,North Macedonia,1367,Urea,5610,Import Quantity,2000,2000,tonnes,5700.000000,*
154,North Macedonia,1367,Urea,5610,Import Quantity,2001,2001,tonnes,5800.000000,*
154,North Macedonia,1367,Urea,5157,Agricultural Use,1994,1994,tonnes,8398.000000,
154,North Macedonia,1367,Urea,5157,Agricultural Use,1995,1995,tonnes,4330.000000,
154,North Macedonia,1367,Urea,5157,Agricultural Use,1996,1996,tonnes,7000.000000,*
154,North Macedonia,1367,Urea,5157,Agricultural Use,1997,1997,tonnes,6000.000000,*
154,North Macedonia,1367,Urea,5157,Agricultural Use,1998,1998,tonnes,7200.000000,*
154,North Macedonia,1367,Urea,5157,Agricultural Use,1999,1999,tonnes,8100.000000,*
154,North Macedonia,1367,Urea,5157,Agricultural Use,2000,2000,tonnes,5700.000000,*
154,North Macedonia,1367,Urea,5157,Agricultural Use,2001,2001,tonnes,5800.000000,*
