Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,North Macedonia,1306,Harvesters-Threshers,5907,Export Quantity,2005,2005,No,0.000000,NR
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,1992,1992,1000 US$,5.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,1993,1993,1000 US$,244.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,1994,1994,1000 US$,502.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,1995,1995,1000 US$,934.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,1996,1996,1000 US$,81.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,1997,1997,1000 US$,75.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,1998,1998,1000 US$,144.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,1999,1999,1000 US$,111.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,2000,2000,1000 US$,13.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,2001,2001,1000 US$,93.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,2002,2002,1000 US$,148.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,2003,2003,1000 US$,121.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,2004,2004,1000 US$,61.000000,Q
154,North Macedonia,1306,Harvesters-Threshers,5922,Export Value,2005,2005,1000 US$,0.000000,NR
154,North Macedonia,1307,Milking machines,5116,In Use,1992,1992,No,220.000000,Q
154,North Macedonia,1307,Milking machines,5116,In Use,1993,1993,No,345.000000,Q
154,North Macedonia,1307,Milking machines,5116,In Use,1994,1994,No,291.000000,Q
154,North Macedonia,1307,Milking machines,5116,In Use,1995,1995,No,280.000000,Q
154,North Macedonia,1307,Milking machines,5116,In Use,1996,1996,No,280.000000,Q
154,North Macedonia,1307,Milking machines,5116,In Use,1997,1997,No,280.000000,Q
