Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,'807,North Macedonia,6601,Land area,5110,Area,2001,2001,1000 ha,2543.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2002,2002,1000 ha,2543.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2003,2003,1000 ha,2543.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2004,2004,1000 ha,2543.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2005,2005,1000 ha,2543.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2006,2006,1000 ha,2543.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2007,2007,1000 ha,2523.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2008,2008,1000 ha,2523.000000,T
154,'807,North Macedonia,6601,Land area,5110,Area,2009,2009,1000 ha,2522.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2010,2010,1000 ha,2522.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2011,2011,1000 ha,2522.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2012,2012,1000 ha,2522.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2013,2013,1000 ha,2522.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2014,2014,1000 ha,2522.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2015,2015,1000 ha,2522.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2016,2016,1000 ha,2522.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2017,2017,1000 ha,2522.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2018,2018,1000 ha,2522.000000,A
154,'807,North Macedonia,6601,Land area,5110,Area,2019,2019,1000 ha,2522.000000,I
154,'807,North Macedonia,6601,Land area,5110,Area,2020,2020,1000 ha,2522.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,1992,1992,1000 ha,1307.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,1993,1993,1000 ha,1297.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,1994,1994,1000 ha,1296.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,1995,1995,1000 ha,1287.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,1996,1996,1000 ha,1290.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,1997,1997,1000 ha,1283.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,1998,1998,1000 ha,1291.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,1999,1999,1000 ha,1282.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2000,2000,1000 ha,1235.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2001,2001,1000 ha,1242.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2002,2002,1000 ha,1334.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2003,2003,1000 ha,1301.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2004,2004,1000 ha,1262.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2005,2005,1000 ha,1228.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2006,2006,1000 ha,1224.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2007,2007,1000 ha,1076.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2008,2008,1000 ha,1063.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2009,2009,1000 ha,1013.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2010,2010,1000 ha,1119.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2011,2011,1000 ha,1118.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2012,2012,1000 ha,1267.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2013,2013,1000 ha,1260.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2014,2014,1000 ha,1261.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2015,2015,1000 ha,1262.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2016,2016,1000 ha,1265.000000,I
154,'807,North Macedonia,6602,Agriculture,5110,Area,2017,2017,1000 ha,1266.000000,A
154,'807,North Macedonia,6602,Agriculture,5110,Area,2018,2018,1000 ha,1264.000000,A
154,'807,North Macedonia,6602,Agriculture,5110,Area,2019,2019,1000 ha,1265.000000,A
154,'807,North Macedonia,6602,Agriculture,5110,Area,2020,2020,1000 ha,1262.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,1992,1992,1000 ha,1307.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,1993,1993,1000 ha,1297.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,1994,1994,1000 ha,1296.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,1995,1995,1000 ha,1287.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,1996,1996,1000 ha,1290.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,1997,1997,1000 ha,1283.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,1998,1998,1000 ha,1291.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,1999,1999,1000 ha,1282.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2000,2000,1000 ha,1235.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2001,2001,1000 ha,1242.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2002,2002,1000 ha,1334.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2003,2003,1000 ha,1301.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2004,2004,1000 ha,1262.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2005,2005,1000 ha,1228.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2006,2006,1000 ha,1224.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2007,2007,1000 ha,1076.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2008,2008,1000 ha,1063.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2009,2009,1000 ha,1013.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2010,2010,1000 ha,1119.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2011,2011,1000 ha,1118.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2012,2012,1000 ha,1267.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2013,2013,1000 ha,1260.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2014,2014,1000 ha,1261.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2015,2015,1000 ha,1262.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2016,2016,1000 ha,1265.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2017,2017,1000 ha,1266.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2018,2018,1000 ha,1264.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2019,2019,1000 ha,1265.000000,A
154,'807,North Macedonia,6610,Agricultural land,5110,Area,2020,2020,1000 ha,1262.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,1992,1992,1000 ha,662.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,1993,1993,1000 ha,663.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,1994,1994,1000 ha,661.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,1995,1995,1000 ha,656.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,1996,1996,1000 ha,658.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,1997,1997,1000 ha,647.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,1998,1998,1000 ha,635.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,1999,1999,1000 ha,633.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2000,2000,1000 ha,599.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2001,2001,1000 ha,612.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2002,2002,1000 ha,543.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2003,2003,1000 ha,515.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2004,2004,1000 ha,509.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2005,2005,1000 ha,487.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2006,2006,1000 ha,477.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2007,2007,1000 ha,467.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2008,2008,1000 ha,460.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2009,2009,1000 ha,455.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2010,2010,1000 ha,449.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2011,2011,1000 ha,449.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2012,2012,1000 ha,450.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2013,2013,1000 ha,450.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2014,2014,1000 ha,450.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2015,2015,1000 ha,453.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2016,2016,1000 ha,456.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2017,2017,1000 ha,457.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2018,2018,1000 ha,459.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2019,2019,1000 ha,460.000000,A
154,'807,North Macedonia,6620,Cropland,5110,Area,2020,2020,1000 ha,457.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,1992,1992,1000 ha,606.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,1993,1993,1000 ha,609.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,1994,1994,1000 ha,609.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,1995,1995,1000 ha,606.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,1996,1996,1000 ha,609.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,1997,1997,1000 ha,600.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,1998,1998,1000 ha,587.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,1999,1999,1000 ha,588.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2000,2000,1000 ha,555.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2001,2001,1000 ha,568.000000,I
154,'807,North Macedonia,6621,Arable land,5110,Area,2002,2002,1000 ha,499.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2003,2003,1000 ha,471.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2004,2004,1000 ha,461.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2005,2005,1000 ha,448.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2006,2006,1000 ha,439.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2007,2007,1000 ha,431.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2008,2008,1000 ha,424.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2009,2009,1000 ha,420.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2010,2010,1000 ha,414.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2011,2011,1000 ha,414.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2012,2012,1000 ha,414.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2013,2013,1000 ha,413.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2014,2014,1000 ha,412.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2015,2015,1000 ha,414.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2016,2016,1000 ha,416.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2017,2017,1000 ha,417.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2018,2018,1000 ha,418.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2019,2019,1000 ha,419.000000,A
154,'807,North Macedonia,6621,Arable land,5110,Area,2020,2020,1000 ha,416.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2001,2001,1000 ha,415.000000,I
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2002,2002,1000 ha,323.000000,I
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2003,2003,1000 ha,311.000000,I
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2004,2004,1000 ha,320.000000,I
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2005,2005,1000 ha,316.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2006,2006,1000 ha,298.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2007,2007,1000 ha,292.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2008,2008,1000 ha,287.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2009,2009,1000 ha,293.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2010,2010,1000 ha,277.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2011,2011,1000 ha,277.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2012,2012,1000 ha,276.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2013,2013,1000 ha,281.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2014,2014,1000 ha,278.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2015,2015,1000 ha,277.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2016,2016,1000 ha,281.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2017,2017,1000 ha,277.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2018,2018,1000 ha,279.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2019,2019,1000 ha,278.000000,A
154,'807,North Macedonia,6630,Land under temporary crops,5110,Area,2020,2020,1000 ha,275.000000,A
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2001,2001,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2002,2002,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2003,2003,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2004,2004,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2005,2005,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2006,2006,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2007,2007,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2008,2008,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2009,2009,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2010,2010,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2011,2011,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2012,2012,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2013,2013,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2014,2014,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2015,2015,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2016,2016,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2017,2017,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2018,2018,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2019,2019,1000 ha,0.000000,I
154,'807,North Macedonia,6633,Land under temp. meadows and pastures,5110,Area,2020,2020,1000 ha,0.000000,I
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2001,2001,1000 ha,153.000000,T
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2002,2002,1000 ha,176.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2003,2003,1000 ha,160.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2004,2004,1000 ha,141.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2005,2005,1000 ha,132.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2006,2006,1000 ha,141.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2007,2007,1000 ha,139.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2008,2008,1000 ha,137.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2009,2009,1000 ha,127.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2010,2010,1000 ha,137.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2011,2011,1000 ha,137.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2012,2012,1000 ha,138.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2013,2013,1000 ha,132.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2014,2014,1000 ha,134.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2015,2015,1000 ha,137.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2016,2016,1000 ha,135.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2017,2017,1000 ha,140.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2018,2018,1000 ha,139.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2019,2019,1000 ha,141.000000,A
154,'807,North Macedonia,6640,Land with temporary fallow,5110,Area,2020,2020,1000 ha,141.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,1992,1992,1000 ha,56.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,1993,1993,1000 ha,54.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,1994,1994,1000 ha,52.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,1995,1995,1000 ha,50.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,1996,1996,1000 ha,49.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,1997,1997,1000 ha,47.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,1998,1998,1000 ha,48.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,1999,1999,1000 ha,45.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2000,2000,1000 ha,44.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2001,2001,1000 ha,44.000000,I
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2002,2002,1000 ha,44.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2003,2003,1000 ha,44.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2004,2004,1000 ha,48.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2005,2005,1000 ha,39.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2006,2006,1000 ha,38.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2007,2007,1000 ha,36.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2008,2008,1000 ha,36.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2009,2009,1000 ha,35.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2010,2010,1000 ha,35.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2011,2011,1000 ha,35.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2012,2012,1000 ha,36.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2013,2013,1000 ha,37.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2014,2014,1000 ha,38.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2015,2015,1000 ha,39.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2016,2016,1000 ha,40.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2017,2017,1000 ha,40.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2018,2018,1000 ha,41.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2019,2019,1000 ha,41.000000,A
154,'807,North Macedonia,6650,Land under permanent crops,5110,Area,2020,2020,1000 ha,41.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,1992,1992,1000 ha,645.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,1993,1993,1000 ha,634.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,1994,1994,1000 ha,635.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,1995,1995,1000 ha,631.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,1996,1996,1000 ha,632.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,1997,1997,1000 ha,636.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,1998,1998,1000 ha,656.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,1999,1999,1000 ha,649.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2000,2000,1000 ha,636.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2001,2001,1000 ha,630.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2002,2002,1000 ha,791.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2003,2003,1000 ha,786.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2004,2004,1000 ha,753.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2005,2005,1000 ha,741.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2006,2006,1000 ha,747.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2007,2007,1000 ha,609.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2008,2008,1000 ha,603.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2009,2009,1000 ha,558.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2010,2010,1000 ha,670.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2011,2011,1000 ha,669.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2012,2012,1000 ha,817.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2013,2013,1000 ha,810.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2014,2014,1000 ha,811.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2015,2015,1000 ha,809.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2016,2016,1000 ha,809.000000,A
154,'807,North Macedonia,6655,Land under perm. meadows and pastures,5110,Area,2017,2017,1000 ha,809.000000,A
