Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,'807,North Macedonia,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",434,Gross per capita Production Index Number (2014-2016 = 100),2017,2017,index,100.320000,E
154,'807,North Macedonia,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",434,Gross per capita Production Index Number (2014-2016 = 100),2018,2018,index,100.630000,E
154,'807,North Macedonia,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",434,Gross per capita Production Index Number (2014-2016 = 100),2019,2019,index,100.020000,E
154,'807,North Macedonia,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",434,Gross per capita Production Index Number (2014-2016 = 100),2020,2020,index,100.400000,E
154,'807,North Macedonia,689,'01652,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",434,Gross per capita Production Index Number (2014-2016 = 100),2021,2021,index,101.010000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),1992,1992,index,61.620000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),1993,1993,index,44.430000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),1994,1994,index,47.880000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),1995,1995,index,52.400000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),1996,1996,index,66.240000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),1997,1997,index,54.820000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),1998,1998,index,60.680000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),1999,1999,index,63.860000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2000,2000,index,63.930000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2001,2001,index,64.150000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2002,2002,index,59.240000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2003,2003,index,61.090000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2004,2004,index,57.570000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2005,2005,index,54.830000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2006,2006,index,65.730000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2007,2007,index,77.070000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2008,2008,index,77.710000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2009,2009,index,84.860000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2010,2010,index,92.190000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2011,2011,index,84.350000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2012,2012,index,91.150000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2013,2013,index,83.420000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2014,2014,index,96.430000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2015,2015,index,103.870000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2016,2016,index,99.710000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2017,2017,index,96.000000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2018,2018,index,100.270000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2019,2019,index,101.680000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2020,2020,index,112.350000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",432,Gross Production Index Number (2014-2016 = 100),2021,2021,index,122.230000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),1992,1992,index,64.370000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),1993,1993,index,46.900000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),1994,1994,index,50.910000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),1995,1995,index,55.670000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),1996,1996,index,70.010000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),1997,1997,index,57.650000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),1998,1998,index,63.550000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),1999,1999,index,66.510000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2000,2000,index,66.120000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2001,2001,index,65.850000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2002,2002,index,60.480000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2003,2003,index,62.170000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2004,2004,index,58.460000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2005,2005,index,55.600000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2006,2006,index,66.570000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2007,2007,index,77.970000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2008,2008,index,78.510000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2009,2009,index,85.590000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2010,2010,index,92.810000,E
154,'807,North Macedonia,401,'01231,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",434,Gross per capita Production Index Number (2014-2016 = 100),2011,2011,index,84.780000,E
